,D003093_Ulcerative Colitis,D009062_Mouth Neoplasms,D003424_Crohn Disease,D043183_Irritable Bowel Syndrome,D002446_Celiac Disease,D015179_Colorectal Neoplasms,D003123_Colorectal Neoplasms,D003324_Atherosclerosis,D050197_Atherosclerosis,D058729_Peripheral Arterial Disease,D003967_Diarrhea,D003324_Coronary Artery Disease,D010190_Pancreatic Neoplasms,D005764_Gastroesophageal Reflux,D007822_Laryngeal Neoplasms,D015212_Inflammatory Bowel Diseases,D064726_Breast Neoplasms,D001943_Breast Neoplasms,D058922_Breast Neoplasms,D018567_Breast Neoplasms,D003248_Constipation,D010300_Parkinson Disease,D010302_Parkinson Disease,D020734_Parkinson Disease,D004938_Esophageal Neoplasms,D002583_Uterine Cervical Neoplasms,D020767_Thrombosis,D012851_Thrombosis,D013927_Thrombosis,D002341_Thrombosis,D020225_Thrombosis,D013479_Thrombosis,D020244_Thrombosis,D020246_Thrombosis,D006502_Thrombosis,D012170_Thrombosis,D065666_Thrombosis,D003328_Thrombosis,D006258_Head and Neck Neoplasms,D008114_Liver Neoplasms,D008113_Liver Neoplasms,D000690_Amyotrophic Lateral Sclerosis,D016889_Endometrial Neoplasms,D008175_Lung Neoplasms,D012004_Rectal Neoplasms,D019586_Hypertension,D006974_Hypertension,D006975_Hypertension,D010547_Hypertension,D006978_Hypertension,D000081029_Hypertension,D065627_Hypertension,D000075222_Hypertension,D006977_Hypertension,D046110_Hypertension,D009798_Hypertension,D006976_Hypertension,D006973_Hypertension,D005759_Gastroenteritis,D005761_Gastroenteritis,D064129_Prostatic Neoplasms,D011471_Prostatic Neoplasms,D003327_Coronary Heart Disease,D013274_Stomach Neoplasms,D000544_Alzheimer Disease,D014062_Tongue Neoplasms,D000076385_Diverticular Diseases,D001749_Urinary Bladder Neoplasms,D013964_Thyroid Neoplasms,D010051_Ovarian Neoplasms,D010610_Pharyngeal Neoplasms,D001661_Biliary Tract Neoplasms,D054198_Acute Lymphoblastic Leukemia,D005706_Gallbladder Neoplasms
D002341_Thrombosis,0.3554116648977844,0.3628372564050837,0.42282289908339626,0.11454053224818185,0.21635433869101017,0.2721020307438241,0.1757792383777705,0.32825162994231727,0.23730553363753398,0.15228622596829314,0.1276052858947315,0.32825162994231727,0.33811179623885373,0.10039741835696103,0.0,0.25576208704236436,0.36425749294923476,0.2551964323079268,0.12529400275814703,0.04243489469900032,0.09901475429766741,0.353860694771753,0.43568675564810133,0.3030457633656631,0.30027309973793764,0.3327890869849998,0.828846477283248,0.20489633302875312,0.4979298574923442,0.9999999999999998,0.21428571428571425,0.08247860988423225,0.2989740371007742,0.5499999999999997,0.5929320409118009,0.44031528592635527,0.23570226039551578,0.9481224447363144,0.3761145496814047,0.33397992865679854,0.27382170581872,0.25849943668501624,0.2939840916276766,0.27187404408398347,0.39724668405320046,0.0,0.05357142857142856,0.25641362807776363,0.0,0.15826048840199924,0.0646095738380922,0.14433756729740643,0.13922878135454472,0.11787671385814781,0.14946124981348194,0.16606805534831323,0.21766588365039832,0.31494366287927344,0.09137173558097589,0.02106313659355673,0.12434118282549843,0.23956685041023956,0.4387057092920723,0.26214881459873157,0.3040216015484916,0.4349075694993314,0.3525443984223566,0.28559360385643534,0.31968813649397665,0.2953286196048191,0.0,0.20616405025968068,0.14573182012876304,0.3848567703683504
D020225_Thrombosis,0.13994334305350264,0.14940357616679917,0.1597597885741242,0.03340765523905304,0.14476650603589652,0.10240399006488006,0.1708964817561658,0.20407749361545388,0.15780817986896015,0.0,0.11909826683508273,0.20407749361545388,0.11833912868359883,0.09760860118037877,0.0,0.1424129802849529,0.10624176877686017,0.11164843913471802,0.13155870289605437,0.07426106572325056,0.04950737714883371,0.15481405396264197,0.10070118408847628,0.12478354962115545,0.09554144082570747,0.10371166751929792,0.22160131510697956,0.3884492980336779,0.30351342437033335,0.21428571428571425,0.9999999999999997,0.0,0.2335734664849799,0.36249999999999993,0.289175872411903,0.3649981975442157,0.6481812160876684,0.2187974872468418,0.16899741590414474,0.14286919170318607,0.13177669592525906,0.13133439121900026,0.09214426752509265,0.12789773579219652,0.1226791230164296,0.0,0.031249999999999993,0.17948953965443454,0.0,0.09231861823449955,0.03768891807222045,0.09021097956087903,0.10720616164299944,0.0773565934694095,0.1453095484297741,0.1453095484297741,0.1603853879529251,0.16417276043706808,0.0,0.0,0.1740776559556978,0.12488059223512489,0.19479843061849486,0.1171303214164545,0.19530501618463236,0.08072148070252744,0.04745789978762494,0.08787495503274935,0.0979044918012804,0.11746024643373489,0.0,0.06274558051381586,0.08766679804620903,0.11713032141645453
D013479_Thrombosis,0.08977369642581767,0.06900655593423542,0.09709195467257717,0.0,0.10286889997472794,0.05912297123005027,0.03946685189819292,0.08727718212920478,0.07672471168645814,0.12309149097933275,0.1375228328345058,0.08727718212920478,0.07591458644571283,0.18033392693348646,0.0,0.09396819714698793,0.08921994734909414,0.0537168803241925,0.20254787341673336,0.05716619504750295,0.2858309752375147,0.08512565307587487,0.1328910988370191,0.09605842128561484,0.07880125225640987,0.07369594973584202,0.0930484210398471,0.2760262237369417,0.11305390791153365,0.08247860988423225,0.0,1.0000000000000002,0.08630637040042062,0.11547005383792516,0.11785113019775793,0.0468292905790847,0.2721655269759087,0.0842151921066519,0.08216480300177612,0.059989502755446344,0.0553318624475402,0.033700420499620194,0.07093269021319087,0.05907343375069466,0.04721921646498857,0.0,0.2886751345948129,0.2072566680724196,0.0,0.07106690545187017,0.08703882797784893,0.04166666666666668,0.11253728415158593,0.2381965336701655,0.06711560552140244,0.06711560552140244,0.11574818363587984,0.0677037053085323,0.492365963917331,0.0,0.050251890762960605,0.05149988824536376,0.07938841860374449,0.056354352166714514,0.07776510597812535,0.053262364129130754,0.0547996624351191,0.05073462894318411,0.0807502638519182,0.06781570489759663,0.0,0.07245235560022185,0.0920262717290388,0.09016696346674323
D020244_Thrombosis,0.6322402187088287,0.4645450193683622,0.5605988661721562,0.2397125173653725,0.4161675648704385,0.431687493981439,0.2197025276309267,0.5446053032435686,0.5860320776324084,0.06374147888161394,0.37387654129759434,0.5446053032435686,0.507118021043171,0.36186222562814974,0.045770864827301506,0.49268578225128185,0.40715070939202086,0.43950313035740485,0.3736600469454596,0.0888085224747446,0.2072198857744041,0.5377920658099122,0.33977944632472,0.3792882562056833,0.4223452090525646,0.4221735369298078,0.2650121592174978,0.2590731838785097,0.5210383489062478,0.2989740371007742,0.2335734664849799,0.08630637040042062,0.9999999999999987,0.4671469329699599,0.34073866038102224,0.266749962488289,0.25544960424781676,0.28891522564114613,0.5079176516452634,0.5242194698010458,0.47635534848041683,0.39701857299060506,0.4086396975887824,0.4573277047738605,0.3453833010342589,0.05285164225816899,0.1775158345285847,0.3005111888119364,0.06374147888161394,0.16560521995880093,0.11268007990012079,0.1834010371008938,0.45746744135566003,0.1927301087159396,0.16508637282869218,0.23459642454603621,0.49749231938069666,0.5364113660276301,0.15935369720403483,0.05510164608708119,0.17565086104913682,0.4333649219722511,0.43165875447566004,0.46400075705544985,0.5436415473028595,0.410271658428577,0.22701887826928333,0.4400615286086836,0.49551454113560295,0.47057535860695004,0.045770864827301506,0.28607931762581984,0.3597931432970529,0.37645344440347855
D020246_Thrombosis,0.46336795811048653,0.43028229936038165,0.5011412315272527,0.21380899352993948,0.35189396851802535,0.3584139652270801,0.2050757781073989,0.44745880081610623,0.41860696133661013,0.08528028654224418,0.262016187037182,0.44745880081610623,0.4260208632609557,0.2654953952106302,0.040824829046386304,0.37434269103473333,0.4288304121538721,0.35169258327436165,0.28065856617824925,0.08911327886790067,0.17822655773580134,0.45117238583398517,0.41431344310687385,0.3618722939013508,0.3794360078506667,0.4786692347044519,0.5399013858970048,0.40637772717369375,0.5639475239913292,0.5499999999999998,0.36249999999999993,0.11547005383792516,0.4671469329699599,0.9999999999999998,0.7280427846605557,0.42177569493998246,0.41247895569215265,0.532407218967315,0.501655487210198,0.444193305113542,0.3929341478498633,0.3268767070339562,0.42386363061542626,0.37653093417222655,0.413019714155313,0.0,0.16249999999999998,0.3733382424812238,0.06396021490668313,0.16001893827313257,0.12060453783110543,0.20207259421636908,0.2728884114549076,0.2062842492517587,0.1743714581157289,0.24412004136202048,0.41700200867760523,0.42450385198727597,0.1918806447200494,0.014744195615489715,0.19148542155126758,0.34431363287684424,0.46751623348438787,0.3455344481785408,0.42293637987568666,0.4658782600545871,0.3179679285770871,0.38005918051664084,0.43637430631427815,0.3970156329460237,0.040824829046386304,0.20706041569559228,0.27097010305191876,0.43338218924088184
D006502_Thrombosis,0.42319726343252123,0.3537637764438432,0.4348110704683625,0.14547859349066158,0.26064914667076866,0.2759212756123935,0.13023396684338776,0.34560000902791865,0.2757838665835595,0.029012942659282975,0.17017582341421034,0.34560000902791865,0.3149210173515173,0.12751534261266764,0.0,0.23809655208299257,0.3943001861728198,0.2658849923899591,0.15515822270854382,0.06737100695453693,0.14821621529998125,0.37720900633541005,0.4385182533526102,0.3679192891894674,0.3046075857728619,0.42991497288462377,0.6689175565424318,0.17891501337389773,0.4370118109172375,0.592932040911801,0.28917587241190296,0.11785113019775793,0.34073866038102224,0.7280427846605555,0.9999999999999998,0.3090575499818436,0.3047126420723025,0.5855664786058234,0.42606145543435947,0.3747010270857356,0.32278566500677974,0.2859575503694349,0.3260204106740874,0.2923985791516331,0.3728441478392492,0.0,0.10206207261596574,0.22471397967487725,0.0,0.11725441178024142,0.061545745489666355,0.10803020268127811,0.1697618704211281,0.12632278815997783,0.12655439943366653,0.11073509950445824,0.26736466349259097,0.3191583275674588,0.1160517706371319,0.0,0.17766726362967536,0.25491144146052247,0.39295262399668784,0.2789398119652104,0.3042682268984203,0.40800693762546764,0.34228471407902344,0.2989566680559062,0.35020756280073834,0.3228831616805112,0.0,0.179310431852496,0.19955536241321886,0.3931723063890585
D012170_Thrombosis,0.277466542074688,0.2714483570153184,0.26734874466530195,0.13006649542861798,0.20955157596832896,0.2325696911689946,0.1996061049844751,0.2991778078727831,0.3071984064528204,0.13834289277321493,0.15456232080158308,0.2991778078727831,0.2644939513525854,0.19001047197680243,0.0,0.290430624619675,0.21308344883292965,0.21432259348434057,0.18496087779795348,0.1124361990855662,0.0963738849304853,0.24396608534981934,0.17736108266015996,0.17543556119513548,0.23912539674624386,0.27436475905216856,0.2875878420888011,0.17450251522413326,0.3875379511033293,0.4403152859263555,0.3649981975442157,0.0468292905790847,0.2667499624882891,0.42177569493998257,0.3090575499818436,0.9999999999999996,0.32500562298329577,0.40226124563825577,0.32320843255204756,0.28233121855107457,0.23320366783540236,0.19411451445832895,0.24414697577390387,0.23237482754770947,0.24544790737187716,0.0,0.04055535528269063,0.5357536868956166,0.0,0.2196488425534897,0.09782319760890368,0.14048787173725408,0.17707338366532552,0.18405048238782,0.22629428592141423,0.2451521430815321,0.2861974011856541,0.24349566636856154,0.03458572319330373,0.0,0.12707606131310362,0.20837115919577034,0.267674639285431,0.21217836037409601,0.27094134501036327,0.20951605304549484,0.1462750710011668,0.22451940137362764,0.2268886542155542,0.24389847171648066,0.0,0.12214412688751067,0.1603143307331735,0.24701361356984322
D065666_Thrombosis,0.1392698407589551,0.15494494670022801,0.1744055478566478,0.0,0.16798421022632315,0.12551163004542334,0.09667364890456634,0.21378456240450638,0.1566136619116465,0.050251890762960605,0.1403586535110865,0.21378456240450638,0.1301664005784803,0.16564728911226978,0.0,0.13426824545130173,0.1183776456867665,0.13157894736842107,0.14470719035407653,0.09335200560186731,0.23338001400466826,0.1807124921827981,0.14919455077471255,0.16666666666666663,0.11581371547232742,0.10530185922818897,0.2279211529192759,0.7606388292556651,0.32307845244599825,0.23570226039551578,0.6481812160876684,0.2721655269759087,0.2554496042478168,0.41247895569215276,0.3047126420723025,0.32500562298329577,1.0,0.18909389514744546,0.18449002198976344,0.16531163063339513,0.1411821140774369,0.09630697339818285,0.10859306069076732,0.1446997700433082,0.09638582199437337,0.0,0.26516504294495524,0.23691410519784445,0.0,0.05802588531856595,0.03553345272593507,0.051031036307982884,0.14701809237865895,0.2431083191631576,0.08219949365267865,0.1643989873053573,0.1701143931371228,0.18242348487183138,0.45226701686664544,0.0,0.10257624248277726,0.1345583445455984,0.17285432628057715,0.1334380940071062,0.20953331238385134,0.06523280730534421,0.05592967126783535,0.10873970905020999,0.11208493438497501,0.1384282279552282,0.0,0.04436782547080569,0.09768087708897183,0.147242034766462
D003328_Thrombosis,0.3538224654412258,0.3617596726975984,0.42681943949054624,0.07796811755854503,0.21441232328599882,0.27185625995098855,0.16950913423700587,0.31752279329205124,0.2374559477745937,0.12439408271422457,0.13897814143450657,0.31752279329205124,0.3413948230972942,0.09112113780030291,0.0,0.2552119802324407,0.3662916565302797,0.2524267786896521,0.11513885447644205,0.028885572587590752,0.10109950405656763,0.34840723883166547,0.4280729402317535,0.3094263738776379,0.29863181686582313,0.33514120248224916,0.8462977905338658,0.15690780984474148,0.4798511712881478,0.9481224447363144,0.21879748724684178,0.0842151921066519,0.2889152256411462,0.532407218967315,0.5855664786058233,0.4022612456382557,0.1890938951474454,1.0,0.378843975638688,0.32585577368114205,0.2760921679690772,0.25968499586021737,0.2912134939810928,0.2686435508725735,0.3996458262653214,0.0,0.054699371811710445,0.25133990568628894,0.0,0.16159265356647182,0.06596992457003135,0.14737658618664082,0.1364738256574082,0.12035860105302937,0.15260814753315766,0.13565168669614014,0.2222488258763294,0.3078907496400705,0.09329556203566843,0.021506619680967013,0.11426326112678074,0.24200867239863622,0.4479426318917616,0.2591257356196114,0.29470515026138855,0.4306080218101622,0.35304475360052195,0.28519782040423913,0.3223389117919304,0.2946934109752342,0.0,0.2013524384999206,0.14415018883687108,0.38726483565128733
D006258_Head and Neck Neoplasms,0.5355148847218768,0.5358065020088283,0.49540531651411257,0.16164838048990482,0.3708404023003699,0.5290173912272464,0.23834477918167413,0.49910942834325833,0.4538930991181848,0.07585341080633831,0.29237550611191565,0.49910942834325833,0.6006719279783181,0.3056027201086736,0.02904964468870634,0.4342994103945556,0.5690486457516754,0.5097750607611882,0.28083891573643355,0.1972760644864459,0.17613934329146955,0.47421574454254645,0.372609883895109,0.38180555352961754,0.5399890932862942,0.5722176466510167,0.36697464884953707,0.1445827068912712,0.4988220962734937,0.3761145496814049,0.16899741590414477,0.08216480300177612,0.5079176516452635,0.5016554872101983,0.42606145543435975,0.32320843255204756,0.18449002198976344,0.3788439756386881,0.9999999999999997,0.6376926968423001,0.545559789326821,0.4901109488228108,0.48082406771460917,0.5635211931293348,0.5877832792397174,0.0,0.12452441171884351,0.34228698638979455,0.030341364322535324,0.16641715116236463,0.11800021454603966,0.18487080675399628,0.37726143433293435,0.19816013405524013,0.17370802593934487,0.16543621518032842,0.4507942258765094,0.5090018372386756,0.1213654572901413,0.05245749386532595,0.17341534161022806,0.4861968419965571,0.47617416558954184,0.5306374503705148,0.5098864581257715,0.5776704986024142,0.3174335445324501,0.5377495022305556,0.6309722875169316,0.616827488490473,0.02904964468870634,0.28574560919552916,0.42192168320832507,0.6084272336709049
D008114_Liver Neoplasms,0.628485447042341,0.6535502398008163,0.5940988044009479,0.1805033341356475,0.41886030100707944,0.690553713581823,0.31607417556284073,0.5481793351445411,0.5592252923297607,0.08861036804732014,0.3217471280112325,0.5481793351445411,0.7596202592329774,0.2515218156052366,0.08483796839677038,0.5263647187487683,0.5680086219326289,0.6631799918977126,0.2551656704193013,0.18518606722731026,0.14403360784346353,0.5346657942942814,0.3079212400520016,0.37168105188162043,0.6466875181056132,0.6333058691482601,0.2846783540283517,0.14281857971894338,0.514757421961125,0.3339799286567985,0.14286919170318604,0.059989502755446344,0.524219469801046,0.444193305113542,0.3747010270857357,0.2823312185510745,0.16531163063339513,0.3258557736811421,0.6376926968423,0.9999999999999984,0.7480942049141895,0.5776926221014906,0.5632843258850206,0.7548264002700865,0.5566171626404621,0.03673591791853225,0.12338702919820613,0.24990781165434228,0.07753407204140512,0.13429295209341927,0.1174818602431797,0.24745669886621613,0.4273418269305373,0.16611301500047582,0.13890499718140692,0.1509836925884858,0.46453192313977276,0.6664940562118756,0.08861036804732014,0.06893971559668391,0.18991891418163384,0.6589802583078301,0.4452911092402166,0.6896565911756477,0.5878013449583926,0.5200159908839087,0.3796952198249717,0.6893629793705048,0.7455174822629551,0.7347224130965325,0.08483796839677038,0.26078284715508515,0.5299785870204121,0.6186625303193319
D008113_Liver Neoplasms,0.5632970162194018,0.6242857161623175,0.5447490582235732,0.166488888838294,0.3756672363530735,0.7125074595045244,0.25550160719478543,0.5345934403274957,0.5349104703636477,0.06129793302597966,0.30818047602669496,0.5345934403274957,0.6905614527980686,0.25070257749767455,0.06846968651658968,0.4562504527505368,0.5535281439130351,0.7088828254203942,0.24796264244446953,0.1897867224610612,0.16131871409190204,0.5242409111474238,0.3253752060598441,0.38268657745225254,0.6474926775060201,0.6055435218280807,0.2587142573053656,0.1260026216107429,0.4935576309275391,0.2738217058187201,0.13177669592525904,0.0553318624475402,0.4763553484804174,0.39293414784986347,0.32278566500677985,0.2332036678354025,0.14118211407743692,0.2760921679690773,0.5455597893268219,0.7480942049141913,1.0000000000000007,0.6307371534080034,0.5754793509160918,0.7099492836217373,0.529077256040078,0.03388370737858486,0.13776654574004354,0.24082584643149108,0.06129793302597966,0.1297647198221624,0.13725658303206528,0.26628458802878735,0.4203155830654327,0.16804318741561056,0.13369073230056994,0.17825430973409323,0.4515216615722655,0.6349761725298262,0.10216322170996613,0.09184813807165104,0.204369006995734,0.6975783425052684,0.41071829693329726,0.7025284914207226,0.5653995025420825,0.4862724579279373,0.4730181119089366,0.7547970610042766,0.721145286217987,0.7429691125250056,0.06846968651658968,0.27060235474984284,0.5209100664075169,0.5612744272335998
D000690_Amyotrophic Lateral Sclerosis,0.4610726850697483,0.5406903638898236,0.44565180708496355,0.14040237001200886,0.31980539836068694,0.5678536626172975,0.20349757422909617,0.48707559337572837,0.4576609432386,0.037334115053358465,0.2641709058048437,0.48707559337572837,0.5710244979134448,0.22789984380023534,0.05957448966029895,0.38001213089336444,0.47807320907633305,0.5582908006766841,0.1535838413725745,0.2254034029413061,0.10403233981906436,0.44236438087090496,0.342604172227006,0.4006046372445423,0.5210356531071683,0.506651237024217,0.2634047569329585,0.07674314842307171,0.4023322232945687,0.2584994366850164,0.13133439121900026,0.033700420499620194,0.3970185729906053,0.32687670703395616,0.2859575503694349,0.19411451445832895,0.09630697339818287,0.2596849958602174,0.4901109488228109,0.577692622101491,0.6307371534080032,0.9999999999999998,0.4966183739977575,0.5673778739601366,0.43920085634702627,0.0619116257559747,0.08755626081266685,0.22211145231942567,0.037334115053358465,0.12932916825607785,0.08799735307942844,0.23590294349734134,0.32540111585069853,0.09632788015483817,0.13570944768947354,0.13570944768947354,0.3885159410754022,0.5325355551545301,0.049778820071144626,0.03442524364754124,0.16765747511166246,0.5373318186053629,0.38793634801317867,0.5594941165295776,0.45443228820590487,0.4200215919016088,0.504168665173106,0.5975675260824884,0.5731095386339928,0.5937515370427557,0.05957448966029895,0.26003837151599946,0.459616224844432,0.5287276376165462
D016889_Endometrial Neoplasms,0.47186063402183837,0.528640630714334,0.4855330447803077,0.1313418206606237,0.32561826372112945,0.5837701952620417,0.26875103802090256,0.47173936558601554,0.5224598597521847,0.07858089537765107,0.2706974898386594,0.47173936558601554,0.5961002208218987,0.2926071768825647,0.050156986257551925,0.38242830141459716,0.507871023613577,0.5566823216463548,0.2909371275577972,0.17030798416679765,0.18247284017871182,0.4673560282011781,0.32167327735372836,0.3602734484093692,0.5298926404350229,0.6096515863020688,0.27720734262673297,0.14684461964287043,0.43784929336945677,0.2939840916276765,0.09214426752509267,0.07093269021319087,0.40863969758878277,0.4238636306154263,0.32602041067408744,0.24414697577390382,0.10859306069076732,0.29121349398109286,0.4808240677146094,0.5632843258850208,0.5754793509160916,0.49661837399775755,1.0000000000000002,0.5958517833167953,0.4521671172387858,0.02171861213815347,0.17660984608976094,0.27344367837658257,0.03929044768882554,0.12854465311510457,0.15743440464753516,0.3103305196827101,0.3232941787234102,0.1964150808424252,0.12139760660046921,0.1999489991066552,0.4162637336659782,0.49560829454932165,0.11787134306647662,0.07245829894591907,0.2833778931092372,0.5380906736672602,0.4307894089050912,0.5456404323015039,0.49479310900528634,0.42786334424539796,0.37316039801258266,0.6167347046564947,0.5722105616991098,0.5902299924959911,0.050156986257551925,0.23897468301780136,0.46411740980859234,0.48208231601143875
D008175_Lung Neoplasms,0.5523855313513526,0.6029075777099759,0.5561194275452833,0.14766670528823342,0.40107006374581916,0.7753565171507779,0.2909640191273558,0.5580597694180943,0.5574842372606899,0.06980579556136168,0.29489923815405045,0.5580597694180943,0.7114266788993199,0.2301035965712911,0.06683396094894474,0.48460440120927883,0.4854156885698773,0.7790940250226547,0.22255268989827118,0.20262020615507723,0.14993895255475717,0.520165069064702,0.2920324070632508,0.3574935495187615,0.6267573530768387,0.6177577909464589,0.2374569965910593,0.14186060651999424,0.4744393995896784,0.2718740440839836,0.12789773579219657,0.05907343375069467,0.45732770477386114,0.37653093417222694,0.2923985791516333,0.2323748275477095,0.14469977004330817,0.2686435508725736,0.5635211931293355,0.7548264002700877,0.7099492836217374,0.5673778739601372,0.5958517833167958,1.000000000000001,0.4987449445020335,0.04340993101299245,0.1381295546555723,0.2585798276321735,0.05235434667102126,0.15617178007609908,0.11723035959295652,0.2481084217529176,0.44993418997126366,0.1857383503986071,0.16651946960906558,0.16651946960906558,0.44307924422397493,0.69783107630641,0.08725724445170209,0.10861915595318589,0.2172979873557681,0.7761452583181944,0.4183253866368959,0.7758006676066802,0.6152086378924593,0.4304262530661413,0.3399064439842511,0.7381780310908733,0.6628663475045493,0.7662880609843905,0.06683396094894474,0.2593685713750675,0.5075337023985897,0.5193310339282616
D012004_Rectal Neoplasms,0.3942310552085354,0.5742992572560529,0.409863778607579,0.08743299939759483,0.24772683162651868,0.4790626486185599,0.3522192325417866,0.3857405905466709,0.3016048240472806,0.0697474050906156,0.15097899959041494,0.3857405905466709,0.5979158320103974,0.17243334132003793,0.033389028164708894,0.3993394177717509,0.7014471851441475,0.4443893687740582,0.17932784773852184,0.15386254749038453,0.09717634578340076,0.37140795747254457,0.32943821201840817,0.3163722863109432,0.46883760688895565,0.5767876242753677,0.38884010783032535,0.1075283715713461,0.3939677909017041,0.3972466840532006,0.1226791230164296,0.04721921646498857,0.3453833010342588,0.413019714155313,0.3728441478392493,0.2454479073718771,0.09638582199437337,0.3996458262653215,0.5877832792397171,0.5566171626404621,0.5290772560400779,0.4392008563470262,0.45216711723878567,0.4987449445020331,0.9999999999999998,0.0,0.07156282175958392,0.2701073302692587,0.0348737025453078,0.16107473241737913,0.08630801044204396,0.21838887615057215,0.21680803313401506,0.13496944421497778,0.17113390048586966,0.14261158373822472,0.3541668972968643,0.40664770457185245,0.0523105538179617,0.012058699917939763,0.17084555335520607,0.4348030455313225,0.44609041182073694,0.47578829364232694,0.42742165817109096,0.7167770238563828,0.35708840293704236,0.5156635390194878,0.5696568497512426,0.5571835741756594,0.033389028164708894,0.25658575968639014,0.3415491037958121,0.7408247256712742
D019586_Hypertension,0.06596992457003137,0.021128856368212913,0.047565149415449405,0.0,0.0944911182523068,0.028964222318174613,0.0,0.04275691248090128,0.023492049286746978,0.0,0.12632278815997786,0.04275691248090128,0.05578560024792014,0.0,0.0,0.0575435337648436,0.0,0.039473684210526314,0.0,0.0,0.0,0.06255432421712243,0.08137884587711594,0.058823529411764705,0.038604571824109146,0.0,0.0,0.0,0.027692438781085564,0.0,0.0,0.0,0.05285164225816899,0.0,0.0,0.0,0.0,0.0,0.0,0.03673591791853225,0.03388370737858486,0.0619116257559747,0.02171861213815347,0.04340993101299245,0.0,1.0,0.0,0.10153461651336192,0.0,0.0,0.0,0.0,0.027565892320998563,0.0,0.0,0.0,0.05670479771237427,0.04975185951049946,0.0,0.10425720702853739,0.0,0.037844534403449544,0.03241018617760822,0.04141182227806745,0.05714544883195945,0.03261640365267211,0.033557802760701215,0.04660273245009,0.05933908290969267,0.04983416206388215,0.0,0.04436782547080569,0.045083481733371615,0.0
D006974_Hypertension,0.1321687128838636,0.17181411259181903,0.19339342827393977,0.0,0.23385358667337125,0.12800498758110004,0.051268944526849734,0.17384379085760884,0.21594803561015596,0.053300179088902604,0.1786474002526241,0.17384379085760884,0.14463671283550966,0.27330408330506056,0.15309310892394865,0.11189591308103441,0.14487513924117298,0.1442125672156774,0.19733805434408158,0.04950737714883371,0.49507377148833714,0.16955824957813168,0.18701648473574167,0.1663780661615406,0.15696093849937653,0.07977820578407534,0.060436722301903514,0.3286878675669582,0.24476889062123666,0.05357142857142856,0.031249999999999993,0.2886751345948129,0.17751583452858472,0.1625,0.10206207261596575,0.04055535528269063,0.26516504294495524,0.05469937181171045,0.12452441171884349,0.12338702919820611,0.13776654574004352,0.08755626081266682,0.17660984608976096,0.13812955465557225,0.07156282175958392,0.0,0.9999999999999996,0.17948953965443454,0.10660035817780521,0.09231861823449955,0.3768891807222044,0.05412658773652742,0.2533963820652713,0.48992509197292683,0.08718572905786445,0.058123819371909635,0.18043356144704073,0.17589938618257292,0.42640143271122083,0.0,0.15231794896123557,0.13826065568888823,0.21771589304420016,0.1317716115935113,0.17510104899311868,0.09225312080288851,0.07118684968143742,0.164765540686405,0.1538499156877263,0.14682530804216856,0.15309310892394865,0.09411837077072378,0.15939417826583457,0.09760860118037877
D006975_Hypertension,0.29918765100429845,0.26601848076033796,0.25596398788081604,0.09594119455666703,0.25584318548444535,0.25585579489447474,0.1374201061586155,0.36466976381167,0.38164099447085625,0.09184151623839405,0.2223196881138481,0.36466976381167,0.2681040243319732,0.2691029436238768,0.058621038176054935,0.26876238914730605,0.24408686297384335,0.24047672332112036,0.22668874579533435,0.07108845067154107,0.24170073228323968,0.27946289010807346,0.3057224866120191,0.2269597310298678,0.30573663087422975,0.2795137789661012,0.24298981199789096,0.20594979155639068,0.3430324205387874,0.2564136280777636,0.1794895396544345,0.2072566680724196,0.3005111888119366,0.37333824248122377,0.22471397967487722,0.5357536868956165,0.23691410519784445,0.25133990568628894,0.34228698638979455,0.2499078116543423,0.24082584643149094,0.22211145231942575,0.2734436783765826,0.2585798276321736,0.27010733026925865,0.10153461651336192,0.1794895396544345,1.0000000000000004,0.09184151623839405,0.5832719653532221,0.10823626487770474,0.2072566680724196,0.33586707667934596,0.2665862275403434,0.5675343964619731,0.21699844570604856,0.3972674924233641,0.30645984922433006,0.24491070996905084,0.042342862137586895,0.12498047332644495,0.2279901304083382,0.2961680242203103,0.24107138699638972,0.31332102656239524,0.27155891102736446,0.1635493744482641,0.2460531095253242,0.24501548845126947,0.2631144117898922,0.058621038176054935,0.19821428636724117,0.21514409935759704,0.28031556627487175
